book_id,book_title,genre_1,genre_2,pages,author_name,author_average_rating
23153351,rock,Romance,Romance,251,Anyta Sunday,3.97
18586923,When All the World Sleeps,Romance,Erotica,340,Lisa Henry,3.9
20699996,Daylight Again,Romance,War,265,S.E. Jakes,4.02
18698511,Full Disclosure,Romance,Romance,350,Kindle Alexander,4.14
20624305,The Art of Breathing,Romance,Romance,350,T.J. Klune,4.4
17736067,Ball & Chain,Romance,Romance,288,Abigail Roux,4.26
7059135,Inside Out,Young-Adult,Science-Fiction,320,Maria V. Snyder,4.04
45432,The Supernaturalist,Fantasy,Young-Adult,267,Eoin Colfer,3.93
7095831,Ship Breaker,Young-Adult,Science-Fiction,326,Paolo Bacigalupi,3.78
9597,Player Piano,Fiction,Science-Fiction,341,Kurt Vonnegut,4.06
218467,Lucifer's Hammer,Science-Fiction,Fiction,629,Larry Niven,3.91
10567,Cell,Horror,Fiction,449,Stephen King,4.03
2113260,Shades of Grey,Fantasy,Fiction,400,Jasper Fforde,4.02
11607,The Running Man,Horror,Fiction,317,Richard Bachman,3.84
76778,The Martian Chronicles,Science-Fiction,Fiction,182,Ray Bradbury,4.01
52397,Parable of the Sower,Science-Fiction,Fiction,345,Octavia E. Butler,4.16
17690,The Trial,Classics,Fiction,255,Franz Kafka,3.89
2493,The Time Machine,Classics,Science-Fiction,118,H.G. Wells,3.82
46756,Oryx and Crake,Fiction,Science-Fiction,389,Margaret Atwood,4.0
690926,The Twilight Collection,Young-Adult,Fantasy,1690,Stephenie Meyer,3.64
100464,Dragon Rider,Fantasy,Fantasy,527,Cornelia Funke,3.91
862041,Harry Potter Series Box Set,Fantasy,Young-Adult,4100,J.K. Rowling,4.45
6048530,Finger Lickin' Fifteen,Mystery,Fiction,308,Janet Evanovich,4.0
13139,School's OutForever,Young-Adult,Fantasy,409,James Patterson,3.97
6267237,The Van Alen Legacy,Paranormal,Young-Adult,369,Melissa de la Cruz,3.82
14905,The Complete Novels,Romance,Classics,1344,Jane Austen,4.11
3720975,Handle with Care,Fiction,Contemporary,453,Jodi Picoult,3.97
13,The Ultimate Hitchhiker's Guide to the Galaxy,Science-Fiction,Fiction,815,Douglas Adams,4.2
45978,Eldest,Fantasy,Young-Adult,704,Christopher Paolini,3.95
6411961,The Lost Symbol,Fiction,Mystery,509,Dan Brown,3.81
24768,Pretties,Young-Adult,Science-Fiction,370,Scott Westerfeld,3.84
178476,Slave to Sensation,Romance,Fantasy,334,Nalini Singh,4.19
227443,Bridget Jones's Diary,Womens-Fiction,Fiction,288,Helen Fielding,3.71
8341567,The Perfect Play,Romance,Sports-and-Games,324,Jaci Burton,3.98
35729,Lover Eternal,Romance,Fantasy,441,J.R. Ward,4.3
15732569,Forever Mine,Romance,Young-Adult,334,Elizabeth Reyes,3.99
6538757,Rock Chick,Romance,Romance,412,Kristen Ashley,4.29
16070903,Fallen Too Far,Romance,New-Adult,300,Abbi Glines,4.14
33724,Can You Keep a Secret?,Womens-Fiction,Romance,374,Sophie Kinsella,3.74
5821978,The Summer I Turned Pretty,Young-Adult,Romance,276,Jenny Han,4.09
129619,A Kingdom of Dreams,Romance,Romance,438,Judith McNaught,4.16
15817399,The Voice,Young-Adult,Contemporary,288,Jennifer Anne Davis,4.09
12578305,The Chaos of Stars,Fantasy,Young-Adult,277,Kiersten White,3.89
11147422,Invisibility,Young-Adult,Fantasy,358,Andrea Cremer,4.02
12371862,Unbreakable,Young-Adult,Fantasy,305,Kami Garcia,3.82
16101026,Star Cursed,Historical,Fantasy,384,Jessica Spotswood,3.94
11413298,Elegy,Fantasy,Young-Adult,386,Tara Hudson,3.78
15826934,School Spirits,Young-Adult,Fantasy,297,Rachel Hawkins,3.98
15721638,The Madness Underneath,Young-Adult,Fantasy,290,Maureen Johnson,3.9
12813630,The Coldest Girl in Coldtown,Young-Adult,Fantasy,419,Holly Black,3.92
15513156,Of Triton,Fantasy,Young-Adult,246,Anna Banks,3.95
13061500,Awaken,Young-Adult,Fantasy,343,Meg Cabot,3.8
13605723,Sentinel,Young-Adult,Fantasy,297,Jennifer L. Armentrout,4.22
14290364,Champion,Science-Fiction,Young-Adult,369,Marie Lu,4.2
17623975,Just One Day,Young-Adult,Romance,369,Gayle Forman,3.96
13580951,United We Spy,Young-Adult,Mystery,296,Ally Carter,4.05
13583766,Shadowhunters and Downworlders: A Mortal Instruments Reader,Fantasy,Young-Adult,198,Cassandra Clare,4.26
13049981,Boundless,Young-Adult,Paranormal,448,Cynthia Hand,4.07
17155793,Dearest,Fantasy,Young-Adult,320,Alethea Kontis,3.87
18304322,Dumplin',Young-Adult,Contemporary,371,Julie   Murphy,3.83
40963299,Mechanica,Fantasy,Science-Fiction,304,Betsy Cornwell,3.6
22840182,The Summer of Chasing Mermaids,Young-Adult,Contemporary,416,Sarah Ockler,3.84
40644351,Things We Know by Heart,Young-Adult,Contemporary,304,Jessi Kirby,3.84
17331819,Reawakened,Fantasy,Young-Adult,400,Colleen Houck,4.22
17410991,The Immortal Heights,Fantasy,Young-Adult,432,Sherry Thomas,3.91
23281652,Daughter of Deep Silence,Young-Adult,Mystery,375,Carrie Ryan,3.79
22429350,The Start of Me and You,Young-Adult,Contemporary,376,Emery Lord,3.93
21851568,Hidden Huntress,Fantasy,Young-Adult,464,Danielle L. Jensen,3.93
18105451,Frostfire,Fantasy,Young-Adult,321,Amanda Hocking,3.94
16060716,Lair of Dreams,Young-Adult,Fantasy,613,Libba Bray,3.84
18009950,Liars Inc.,Young-Adult,Mystery,362,Paula Stokes,3.77
17314996,Seeing Red,Romance,New-Adult,386,Sidney Halston,3.99
22500587,Aegis Rising,Fantasy,Young-Adult,448,S.S. Segran,4.02
29561487,Hell's Teeth,Paranormal,Horror,236,James Fahy,4.42
12680907,Bitterblue,Fantasy,Young-Adult,576,Kristin Cashore,4.08
6329547,On the Edge,Fantasy,Fantasy,340,Ilona Andrews,4.29
85990,Princess Academy,Fantasy,Young-Adult,314,Shannon Hale,3.95
6871617,This Side of the Grave,Paranormal,Fantasy,357,Jeaniene Frost,4.21
417656,The Stress of Her Regard,Fantasy,Horror,470,Tim Powers,3.86
595394,Some of Your Blood,Horror,Fiction,192,Theodore Sturgeon,4.05
338121,Smoke and Shadows,Fantasy,Fantasy,396,Tanya Huff,3.87
68400,Bitten & Smitten,Paranormal,Fantasy,400,Michelle Rowen,4.07
30274,Circus of the Damned,Fantasy,Paranormal,320,Laurell K. Hamilton,3.99
72473,The Dracula Tape,Paranormal,Horror,288,Fred Saberhagen,3.81
81122,Dark Dance,Horror,Paranormal,409,Tanith Lee,3.89
8686057,Fated,Fantasy,Romance,299,Rebecca Zanetti,4.19
1285704,The Vampire Queen's Servant,Paranormal,Erotica,373,Joey W. Hill,4.07
179182,The Light at the End,Horror,Paranormal,370,John Skipp,3.9
6944032,Night Pleasures,Fantasy,Romance,309,Sherrilyn Kenyon,4.23
9378084,Draculas,Horror,Paranormal,326,Blake Crouch,4.01
39305,Minion,Paranormal,Fantasy,286,L.A. Banks,3.97
16599,Vampire Hunter D,Fantasy,Horror,238,Hideyuki Kikuchi,4.02
975885,The Vampire Tapestry,Horror,Paranormal,285,Suzy McKee Charnas,3.73
26046,Morrigan's Cross,Romance,Fantasy,321,Nora Roberts,4.08
613605,The Traveling Vampire Show,Horror,Paranormal,391,Richard Laymon,3.8
263550,13 Bullets,Horror,Paranormal,323,David Wellington,3.72
71054,Htel Transylvania,Paranormal,Fantasy,375,Chelsea Quinn Yarbro,3.84
843588,Vampire$,Horror,Paranormal,368,John Steakley,4.07
11290,Children of the Night,Horror,Paranormal,464,Dan Simmons,4.07
176261,Those Who Hunt the Night,Fantasy,Horror,350,Barbara Hambly,3.94
40669604,Sunglasses After Dark,Horror,Paranormal,192,Nancy A. Collins,3.94
780878,If Angels Burn,Romance,Paranormal,291,Lynn Viehl,3.94
200544,Covenant with the Vampire,Horror,Paranormal,384,Jeanne Kalogridis,3.84
21277,Already Dead,Fantasy,Paranormal,268,Charlie Huston,3.9
201547,The Hunger,Horror,Paranormal,384,Whitley Strieber,3.7
3072254,Midnight's Daughter,Fantasy,Paranormal,373,Karen Chance,4.01
263179,How to Marry a Millionaire Vampire,Paranormal,Fantasy,371,Kerrelyn Sparks,4.13
34541,Carpe Jugulum,Fantasy,Fiction,296,Terry Pratchett,4.15
31343,Pandora,Paranormal,Horror,383,Anne Rice,3.88
382450,Fevre Dream,Fantasy,Horror,334,George R.R. Martin,4.37
8088,Sunshine,Paranormal,Fantasy,405,Robin McKinley,3.97
2227528,The Plague of Doves,Fiction,Historical,313,Louise Erdrich,3.9
1948985,Human Smoke: The Beginnings of World War II the End of Civilization,History,Nonfiction,576,Nicholson Baker,3.62
3289281,When Will There Be Good News?,Fiction,Mystery,400,Kate Atkinson,3.81
1779929,The Middle Place,Autobiography,Nonfiction,272,Kelly Corrigan,3.88
2202049,Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big or Why Pie Is Not the Answer,Nonfiction,Womens-Fiction,400,Jen Lancaster,3.87
1704570,The Red Leather Diary: Reclaiming a Life Through the Pages of a Lost Journal,Nonfiction,Biography,320,Lily Koppel,3.3
2230284,The Broken Window,Mystery,Thriller,414,Jeffery Deaver,4.0
1933181,The Lady Elizabeth,Historical,Historical,483,Alison Weir,3.99
2112237,Betrayal on Orbis 2,Science-Fiction,Young-Adult,272,P.J. Haarsma,3.9
3009435,A Mercy,Fiction,Historical,167,Toni Morrison,3.88
2556204,Unlucky Lucky Days,Fiction,Short-Stories,128,Daniel Grandbois,4.16
1605034,The Miracle at Speedy Motors,Mystery,Fiction,214,Alexander McCall Smith,3.87
2177236,Hold Tight,Mystery,Fiction,416,Harlan Coben,3.99
421549,Certain Girls,Womens-Fiction,Fiction,386,Jennifer Weiner,3.69
1809465,Rodrick Rules,Humor,Fiction,224,Jeff Kinney,4.13
315425,In Defense of Food: An Eater's Manifesto,Nonfiction,Food-and-Drink,205,Michael Pollan,4.11
2138727,Mudbound,Historical,Fiction,328,Hillary Jordan,3.92
927979,Small Favor,Fantasy,Fantasy,420,Jim Butcher,4.27
2120652,Love the One You're With,Womens-Fiction,Fiction,342,Emily Giffin,3.78
3086160,The Hour I First Believed,Fiction,Historical,740,Wally Lamb,3.97
2146957,Grip of the Shadow Plague,Fantasy,Young-Adult,477,Brandon Mull,4.23
2113410,Belong to Me,Contemporary,Fiction,400,Marisa de los Santos,3.79
1908511,The Pigeon Wants a Puppy!,Childrens,Childrens,40,Mo Willems,4.3
1044355,When You Are Engulfed in Flames,Humor,Nonfiction,323,David Sedaris,3.99
1379961,People of the Book,Historical,Fiction,372,Geraldine Brooks,3.93
2120932,The Battle of the Labyrinth,Fantasy,Young-Adult,361,Rick Riordan,4.32
16168313,Racing With The Rain,Fiction,Novels,407,Ken Puddicombe,4.3
10757771,Shut Out,Young-Adult,Romance,273,Kody Keplinger,3.82
15842441,Effortless,Romance,New-Adult,487,S.C. Stephens,4.24
16081272,The Edge of Never,Romance,New-Adult,426,J.A. Redmerski,4.18
157313,Squee's Wonderful Big Giant Book of Unspeakable Horrors,Sequential-Art,Sequential-Art,144,Jhonen Vsquez,4.25
598638,Top 10 Vol. 1,Sequential-Art,Sequential-Art,208,Alan Moore,4.23
37264,Good-Bye Chunky Rice,Sequential-Art,Sequential-Art,125,Craig Thompson,4.05
22347,The Invisibles Volume 1: Say You Want a Revolution,Sequential-Art,Sequential-Art,224,Grant Morrison,3.97
158683,DMZ Vol. 1: On the Ground,Sequential-Art,Sequential-Art,126,Brian Wood,3.86
52362,Ronin,Sequential-Art,Sequential-Art,302,Frank Miller,4.13
9526,Embroideries,Sequential-Art,Sequential-Art,144,Marjane Satrapi,4.25
485685,The Maxx Vol. 1,Sequential-Art,Sequential-Art,144,Sam Kieth,4.26
82882,The Rabbi's Cat,Sequential-Art,Sequential-Art,152,Joann Sfar,3.98
296901,Ex Machina Vol. 1: The First Hundred Days,Sequential-Art,Sequential-Art,136,Brian K. Vaughan,4.24
227350,Shortcomings,Sequential-Art,Sequential-Art,108,Adrian Tomine,3.85
72111,Astro City Vol. 1: Life in the Big City,Sequential-Art,Sequential-Art,192,Kurt Busiek,4.06
160852,The Ultimates,Sequential-Art,Sequential-Art,376,Mark Millar,3.99
342445,The Dark Tower: The Gunslinger Born,Sequential-Art,Fantasy,240,Peter David,4.01
80834,Pyongyang: A Journey in North Korea,Sequential-Art,Sequential-Art,192,Guy Delisle,3.94
209966,Planetary Volume 1: All Over the World and Other Stories,Sequential-Art,Sequential-Art,160,Warren Ellis,4.13
97486,The Crow,Sequential-Art,Sequential-Art,240,James O'Barr,4.16
1270615,Buffy the Vampire Slayer: The Long Way Home,Sequential-Art,Sequential-Art,136,Joss Whedon,4.07
2795053,The Umbrella Academy Vol. 1: The Apocalypse Suite,Sequential-Art,Sequential-Art,184,Gerard Way,4.05
71292,Asterix the Gaul,Sequential-Art,Sequential-Art,48,Ren Goscinny,4.13
102458,Hellboy Vol. 1: Seed of Destruction,Sequential-Art,Sequential-Art,128,Mike Mignola,4.11
95431,Preacher Volume 1: Gone to Texas,Sequential-Art,Sequential-Art,336,Garth Ennis,4.18
58889,Sandry's Book,Fantasy,Young-Adult,252,Tamora Pierce,4.23
105657,Beyond the Deepwoods,Fantasy,Young-Adult,288,Paul Stewart,4.11
339026,The Akhenaten Adventure,Fantasy,Young-Adult,384,P.B. Kerr,3.85
82192,The Crystal Cave,Fantasy,Fiction,494,Mary  Stewart,4.05
9783478,The Lost Years of Merlin,Young-Adult,Fantasy,304,T.A. Barron,4.05
316845,The Sword in the Stone,Fantasy,Classics,352,T.H. White,4.03
3008,A Little Princess,Classics,Fiction,242,Frances Hodgson Burnett,4.13
833710,The Merchant of Death,Young-Adult,Fantasy,375,D.J. MacHale,4.13
444304,The Field Guide,Fantasy,Childrens,112,Tony DiTerlizzi,3.94
39988,Matilda,Childrens,Fiction,240,Roald Dahl,4.12
47613,Mister Monday,Fantasy,Young-Adult,384,Garth Nix,4.05
214856,Leven Thumps and the Gateway to Foo,Young-Adult,Fiction,368,Obert Skye,3.91
334123,The Amulet of Samarkand,Fantasy,Young-Adult,462,Jonathan Stroud,4.14
31180248,Leah on the Offbeat,Young-Adult,Contemporary,343,Becky Albertalli,4.22
5982436,Rage: A Love Story,Lgbt,Young-Adult,296,Julie Anne Peters,3.87
10744752,Adaptation,Young-Adult,Lgbt,386,Malinda Lo,3.73
17302571,If You Could Be Mine,Young-Adult,Lgbt,256,Sara Farizan,3.84
11718466,Don't Let Me Go,Lgbt,Romance,337,J.H. Trumble,4.08
790289,Hard Love,Young-Adult,Fiction,256,Ellen Wittlinger,3.68
94060,So Hard to Say,Young-Adult,Lgbt,240,Alex   Sanchez,3.88
3040050,Out of the Pocket,Lgbt,Young-Adult,272,Bill Konigsberg,3.93
17160703,The Order of the Poison Oak,Young-Adult,Lgbt,169,Brent Hartinger,3.72
291895,Totally Joe,Young-Adult,Lgbt,224,James Howe,3.87
6217775,Sprout,Young-Adult,Lgbt,277,Dale Peck,3.69
5510384,Tricks,Young-Adult,Poetry,627,Ellen Hopkins,4.23
25014114,History Is All You Left Me,Young-Adult,Contemporary,320,Adam Silvera,4.08
44353,Weetzie Bat,Young-Adult,Fiction,128,Francesca Lia Block,3.8
1189878,My Most Excellent Year,Young-Adult,Fiction,403,Steve Kluger,4.13
5982474,Almost Perfect,Young-Adult,Lgbt,368,Brian Katcher,3.8
23230,Naomi and Ely's No Kiss List,Young-Adult,Lgbt,230,Rachel Cohn,3.69
16101023,Proxy,Young-Adult,Science-Fiction,384,Alex London,3.92
23677341,We Are the Ants,Young-Adult,Lgbt,455,Shaun David Hutchinson,4.08
2227371,The Girl with No Shadow,Fiction,Magical-Realism,444,Joanne Harris,3.84
8706185,Among Others,Fantasy,Fiction,304,Jo Walton,3.76
5159,Here on Earth,Fiction,Romance,336,Alice Hoffman,3.81
14967,A Trip to the Stars,Fiction,Magical-Realism,499,Nicholas Christopher,3.88
3394,The War of Don Emmanuel's Nether Parts,Fiction,Magical-Realism,368,Louis de Bernires,3.96
3291,The Stories of Eva Luna,Fiction,Short-Stories,352,Isabel Allende,3.95
17800,Dance Dance Dance,Fiction,Cultural,393,Haruki Murakami,3.95
53423,Cronopios and Famas,Fiction,Short-Stories,162,Julio Cortzar,4.23
81026,The Magic Toyshop,Fiction,Fantasy,200,Angela Carter,3.95
60937,The Temple of My Familiar,Fiction,Cultural,416,Alice Walker,4.17
33363,Mama Day,Fiction,Magical-Realism,312,Gloria Naylor,4.12
321566,Dictionary of the Khazars (Male Edition),Fantasy,Historical,354,Milorad Pavi?,4.06
16631,Steppenwolf,Fiction,Classics,218,Hermann Hesse,4.03
147039,Dona Flor and Her Two Husbands,Fiction,Magical-Realism,576,Jorge Amado,4.01
91289,The Hummingbird's Daughter,Historical,Fiction,528,Luis Alberto Urrea,4.02
39242,The Milagro Beanfield War,Fiction,Magical-Realism,456,John     Nichols,4.01
14362,Bless Me Ultima,Fiction,Classics,290,Rudolfo Anaya,3.77
29661832,Unseen Messages,Romance,Romance,590,Pepper Winters,4.22
29638166,From Sand and Ash,Historical,Romance,386,Amy Harmon,4.31
35570300,Undeserving,Romance,Dark,341,Madeline Sheehan,4.2
26615962,The Fire Between High & Lo,Romance,New-Adult,324,Brittainy C. Cherry,4.26
26883802,Cunning,Romance,Dark,326,Aleatha Romig,4.23
22607787,Listen to Me,Romance,Romance,336,Kristen Proby,4.18
25476480,Last Mile,Romance,Contemporary,336,Katie Ashley,4.03
26170580,Fallen Crest Home,Romance,New-Adult,300,Tijan,4.18
25657772,Because of Miss Bridgerton,Romance,Romance,375,Julia Quinn,3.98
23848452,The Dirt on Ninth Grave,Fantasy,Fantasy,352,Darynda Jones,4.28
28477789,Stuck-Up Suit,Romance,Contemporary,245,Vi Keeland,4.14
23492533,Swear on This Life,Romance,New-Adult,320,Renee Carlino,4.06
36635516,HardBall,Sports-and-Games,Romance,200,C.D. Reiss,4.13
26201118,Hallowed Ground,War,New-Adult,410,Rebecca Yarros,4.27
24889218,Wicked Heart,Romance,New-Adult,304,Leisa Rayven,4.12
20737487,Ryder,Romance,New-Adult,316,L.A. Casey,4.17
29405105,Until June,Romance,Romance,244,Aurora Rose Reynolds,4.18
25656580,Demand,Romance,Suspense,320,Lisa Renee Jones,4.11
25573737,Sugar Daddy,Romance,Contemporary,270,Sawyer Bennett,4.09
27570367,The Lie,Romance,Romance,292,Karina Halle,4.06
27999771,The Player and the Pixie,Romance,Sports-and-Games,326,L.H. Cosway,4.06
22848621,Happily Ever Ninja,Romance,Contemporary,308,Penny Reid,4.12
27860802,The Protector,Romance,Romance,384,Jodi Ellen Malpas,4.23
27872890,Moonshot,Romance,Sports-and-Games,413,Alessandra Torre,4.05
27169611,Breaking Her,Romance,Contemporary,324,R.K. Lilley,4.2
25510924,Infini,New-Adult,Romance,465,Krista Ritchie,4.21
27269638,Pucked Over,Romance,Sports-and-Games,350,Helena Hunting,4.12
26040605,Charged,Romance,New-Adult,361,Jay Crownover,4.14
27083865,RoomHate,Romance,New-Adult,280,Penelope Ward,4.1
27812784,Defenseless,War,Romance,324,Corinne Michaels,4.24
27188165,Reaper's Fire,Romance,Contemporary,384,Joanna Wylde,4.18
27863344,Midnight Lily,Romance,New-Adult,242,Mia Sheridan,4.24
21403041,Dirty,Dark,Romance,393,Belle Aurora,4.13
28020254,Soulless,Romance,Dark,276,T.M. Frazier,4.35
25964108,Wicked Sexy Liar,Romance,New-Adult,384,Christina Lauren,4.11
28262024,The Goal,New-Adult,Romance,350,Elle Kennedy,4.13
30166135,Aced,Romance,Sports-and-Games,300,K. Bromberg,4.38
22926494,Appealed,Romance,Romance,288,Emma Chase,4.11
25671827,Dirty,Romance,Romance,275,Kylie Scott,4.13
18114322,The Grapes of Wrath,Classics,Fiction,479,John Steinbeck,3.92
24583,The Adventures of Tom Sawyer,Classics,Fiction,244,Mark Twain,3.86
2165,The Old Man and the Sea,Classics,Fiction,132,Ernest Hemingway,3.83
7144,Crime and Punishment,Classics,Fiction,671,Fyodor Dostoyevsky,4.18
8852,Macbeth,Classics,Plays,349,William Shakespeare,3.86
706476,Absolution by Murder,Mystery,Historical,272,Peter Tremayne,4.18
498082,Some Danger Involved,Mystery,Historical,290,Will Thomas,4.01
14975,Labyrinth,Historical,Fiction,515,Kate Mosse,3.64
61463,The Winter Queen,Mystery,Fiction,256,Boris Akunin,4.0
2761171,Company of Liars,Historical,Fiction,576,Karen Maitland,3.8
7870272,Dark Road to Darjeeling,Mystery,Historical,388,Deanna Raybourn,3.97
17841,Foucault's Pendulum,Fiction,Mystery,623,Umberto Eco,3.94
77255,The Game,Mystery,Historical,400,Laurie R. King,4.04
351385,Cut to the Quick,Mystery,Historical,337,Kate Ross,4.09
1044816,A Beautiful Blue Death,Mystery,Historical,309,Charles Finch,3.85
6575580,A Murderous Procession,Historical,Mystery,337,Ariana Franklin,3.99
39333207,Monk's Hood,Mystery,Historical,210,Ellis Peters,4.05
7027569,Heartstone,Historical,Mystery,634,C.J. Sansom,4.18
102720,Roman Blood,Historical,Mystery,401,Steven Saylor,3.92
129561,A Test of Wills,Mystery,Historical,305,Charles Todd,3.94
7432,Pardonable Lies,Mystery,Historical,359,Jacqueline Winspear,4.01
767307,The Angel of Darkness,Mystery,Historical,752,Caleb Carr,3.99
336245,A Dangerous Path,Fantasy,Animals,313,Erin Hunter,4.35
420733,Kill and Tell,Romance,Romance,305,Linda Howard,3.92
22751611,Liberty Belle,War,Adult-Fiction,84,Max Cummings,4.13
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Nonfiction,Politics,375,Barack Obama,3.81
4952,What Is the What,Fiction,Cultural,475,Dave Eggers,3.71
3711,White Teeth,Fiction,Contemporary,448,Zadie Smith,3.66
187020,Empire Falls,Fiction,Contemporary,483,Richard Russo,3.9
3805,The Corrections,Fiction,Contemporary,653,Jonathan Franzen,3.73
550454,Aztec,Historical,Fiction,754,Gary Jennings,4.09
4687,The Cider House Rules,Fiction,Historical,973,John Irving,3.99
24520,The Complete Aubrey/Maturin Novels (5 Volumes),Historical,Fiction,6576,Patrick O'Brian,4.31
480570,The First Man in Rome,Historical,Fiction,1076,Colleen McCullough,4.17
481446,Nefertiti,Historical,Fiction,463,Michelle Moran,4.06
42697,Exodus,Historical,Fiction,608,Leon Uris,4.22
18765,I Claudius,Historical,Fiction,468,Robert Graves,4.13
656,War and Peace,Classics,Fiction,1392,Leo Tolstoy,4.04
15779,Sideways Stories from Wayside School,Childrens,Fiction,144,Louis Sachar,3.97
15755407,Football Sweetheart,Mystery,Sports-and-Games,314,Tiffany A. White,3.61
18899392,Chosen,Fantasy,Paranormal,211,Ella James,3.87
13416481,Obumbrate,Paranormal,Fantasy,169,Alivia Anders,3.86
13129054,Mariza,Christian,See-top-shelves,126,Crystal Cattabriga,4.01
15830521,Fade,Fantasy,Fantasy,320,A.K. Morgen,3.83
16139620,Grade A Stupid,Young-Adult,Mystery,372,A.J. Lape,4.21
13622702,Afterlife,Fantasy,Fantasy,18,Willow Cross,3.9
13574184,Charade,Paranormal,Young-Adult,331,Cambria Hebert,4.15
13560376,Ember,Fantasy,Romance,337,Jessica Sorensen,4.07
25134518,Burning Bridges,Fantasy,Romance,313,Nadge Richards,4.16
9915707,Endure,Young-Adult,Fantasy,272,Carrie Jones,3.88
40604658,Jurassic Park,Science-Fiction,Fiction,480,Michael Crichton,3.82
19821,Riddle-Master,Fantasy,Fiction,578,Patricia A. McKillip,3.99
6122735,The Night Angel Trilogy,Fantasy,Fiction,1392,Brent Weeks,4.28
61146,The Myst Reader: Three Books in One Volume,Fantasy,Fiction,944,Rand Miller,4.05
46654,The Foundation Trilogy,Science-Fiction,Fiction,679,Isaac Asimov,4.15
493121,Blue is for Nightmares Collections,Young-Adult,Fiction,1224,Laurie Faria Stolarz,3.93
43888,The Sword of Truth Boxed Set I: Wizard's First Rule Blood of the Fold Stone of Tears,Fantasy,Fiction,2480,Terry Goodkind,4.01
336518,Paradise Lost and Paradise Regained (Signet Classics),Classics,Poetry,400,John Milton,3.84
89543,The Ramona Collection Vol. 1:,Childrens,Fiction,4,Beverly Cleary,3.99
5367,The Great Book of Amber,Fantasy,Fiction,1258,Roger Zelazny,4.07
47953,The Black Jewels Trilogy: Daughter of the Blood Heir to the Shadows Queen of the Darkness,Fantasy,Romance,1204,Anne Bishop,4.22
8192675,Fruits Basket: The Complete Collection,Sequential-Art,Romance,4522,Natsuki Takaya,4.37
99110,Winnie The Pooh : The Complete Collection of Stories & Poems,Classics,Childrens,432,A.A. Milne,4.35
24034941,The Kaleidoscope: The Gift of Madness,Science-Fiction,Fiction,184,Adrian Mendoza,3.92
20769219,Fates,Fantasy,Young-Adult,336,Lanie Bross,3.33
25064653,Rook and Raven,Fantasy,Historical,288,Julie Harvey Delcourt,3.74
20418905,In the Land of Magnanthia,Fantasy,Adventure,479,B.R. Maul,3.97
20693807,Gathering Water,Fantasy,Fantasy,222,Regan Claire,4.05
22029246,Netwars: The Code,Fiction,Thriller,69,M.Sean Coleman,4.03
24391372,Drown,Contemporary,See-top-shelves,334,Jennifer Rae Gravely,4.25
18050015,Scintillate,Young-Adult,Fantasy,295,Tracy Clark,3.74
21407010,Haunted (State v. Sefore #1),Christian-Fiction,Science-Fiction,370,Charity Tinnin,4.32
