book_id,book_title,genre_1,genre_2,pages,author_name,author_average_rating
857501,Hand Hand Fingers Thumb,Childrens,Childrens,24,Al Perkins,4.19
595586,Bark George,Childrens,Childrens,32,Jules Feiffer,4.17
803171,Skippyjon Jones,Childrens,Childrens,32,Judy Schachner,4.2
26025161,Books Are the New Black: My Year Working in a Public Library,Nonfiction,Writing,155,Richard P. Denney,3.63
32710777,Winters' Snow,Romance,Short-Stories,41,Carrie Hope Fletcher,3.84
32498973,Wilde Like Me,Womens-Fiction,Fiction,385,Louise Pentland,3.92
13624139,Justin Bieber: Just Getting Started,Nonfiction,See-top-shelves,240,Justin Bieber,4.44
39328640,Found in Night,Lgbt,Fantasy,380,Ben Alderson,3.63
28783749,The ABC's of LGBT+,Nonfiction,Lgbt,190,Ashley Mardell,4.35
29890569,Username: Regenerated,Sequential-Art,Sequential-Art,192,Joe Sugg,3.84
28208143,Tanya Bakes,Food-and-Drink,Nonfiction,256,Tanya Burr,4.08
35407312,Secrets for the Mad,Nonfiction,Health,256,Dodie Clark,4.34
35142370,Graffiti (and Other Poems),Poetry,Nonfiction,80,Savannah Brown,4.34
31394234,Zenith,Science-Fiction,Young-Adult,534,Sasha Alsberg,3.41
34828719,Adultolescence,Poetry,Young-Adult,256,Gabbie Hanna,3.64
30340276,Girl Online Going Solo,Young-Adult,Contemporary,327,Zoe Sugg,3.8
34947549,Rhett & Link's Book of Mythicality: A Field Guide to Curiosity Creativity and Tomfoolery,Nonfiction,Humor,272,Rhett McLaughlin,4.36
28217831,Buffering: Unshared Tales of a Life Fully Loaded,Nonfiction,Autobiography,272,Hannah Hart,4.15
27274328,It Gets Worse: A Collection of Essays,Nonfiction,Humor,256,Shane Dawson,4.25
25330541,Grace & Style: The Art of Pretending You Have It,Nonfiction,Humor,240,Grace Helbig,4.05
31202835,How to Be a Bawse: A Guide to Conquering Life,Nonfiction,Self-Help,315,Lilly Singh,4.09
22886113,A Work in Progress,Nonfiction,Autobiography,212,Connor Franta,4.26
208657,A Theologico-Political Treatise: A Political Treatise,Philosophy,Religion,432,Baruch Spinoza,4.02
17861528,The Plum in the Golden Vase or Chin P'ing Mei: Volume Five: The Dissolution,Cultural,Classics,624,Lanling Xiaoxiao Sheng,3.99
27917957,To the Bright Edge of the World,Historical,Fiction,467,Eowyn Ivey,3.99
25361877,Stars Over Sunset Boulevard,Historical,Fiction,400,Susan Meissner,4.04
25913867,The Bachelor Girl's Guide to Murder,Mystery,Historical,222,Rachel McMillan,3.71
293583,Ophelia,Historical,Young-Adult,328,Lisa M. Klein,3.72
2834214,Madapple,Young-Adult,Fiction,410,Christina Meldrum,3.34
5778773,Never Cry Werewolf,Shapeshifters,Young-Adult,216,Heather Davis,3.7
22586263,???????? ???????,Novels,Humor,159,???? ????,3.2
7312324,Cryptic Cravings,Paranormal,Young-Adult,211,Ellen Schreiber,3.98
6600807,Jealousy,Young-Adult,Paranormal,316,Lili St. Crow,4.0
6679009,Anastasia's Secret,Historical,Young-Adult,352,Susanne Dunlap,3.58
6682769,Guardian of the Gate,Fantasy,Young-Adult,352,Michelle Zink,3.65
6457151,Car Wash,Romance,Contemporary,115,Shawn Lane,3.51
25810606,The Atomic Weight of Love,Fiction,Historical,352,Elizabeth J. Church,3.87
31423216,Sawbones,Historical,Westerns,304,Melissa Lenhardt,3.83
26114271,Girl in the Afternoon: A Novel of Paris,Historical,Cultural,288,Serena Burdick,3.51
25663746,Scarpia,Historical,Fiction,384,Piers Paul Read,4.08
27429680,By Helen's Hand,Historical,Fantasy,448,Amalia Carosella,3.63
27874227,The Constant Queen,Historical,Historical,352,Joanna Courtney,3.95
23590726,Nightfall Over Shanghai: A Novel,Historical,Cultural,416,Daniel Kalla,3.79
30091766,A Moment Forever,Historical,Romance,600,Cat Gardiner,4.35
25493869,For The Most Beautiful,Historical,Fantasy,400,Emily Hauser,3.82
29226001,The Colour of Poison,Mystery,Historical,338,Toni Mount,4.16
22020592,A Tyranny of Petticoats,Historical,Short-Stories,354,Jessica Spotswood,3.94
28491574,The Girl in the Glass Tower,Historical,Historical,464,Elizabeth Fremantle,3.8
28363972,The Last Days of Night,Historical,Fiction,371,Graham Moore,3.98
18583354,He Taught Me to Hope,Historical,Fiction,272,P.O. Dixon,3.75
6305167,Hard Fall,Romance,Erotica,215,James Buchanan,3.88
18000197,Pirates and Prejudice,Romance,Historical,276,Kara Louise,3.88
30841109,Victoria,Historical,Historical,404,Daisy Goodwin,3.6
364522,Vanity and Vexation: A Novel of Pride and Prejudice,Womens-Fiction,Romance,288,Kate Fenton,3.27
28389305,The Other Einstein,Historical,Fiction,304,Marie Benedict,3.76
17831167,Mr. Darcys Noble Connections: A Pride & Prejudice Variation (Paperback),Romance,Historical,310,Abigail Reynolds,3.82
25813666,In Another Life,Historical,Fiction,356,Julie Christine Johnson,3.74
25943007,Margaret the First,Historical,Fiction,176,Danielle Dutton,3.64
11400387,Miss Darcy Falls in Love,Romance,Historical,288,Sharon Lathan,3.71
9748208,A Weekend with Mr. Darcy,Womens-Fiction,Romance,345,Victoria Connelly,3.69
21846875,The Secrets of Darcy and Elizabeth: A Pride and Prejudice Variation,Romance,See-top-shelves,258,Victoria Kincaid,4.02
25897736,The Dark Lady's Mask,Historical,Fiction,416,Mary Sharratt,3.79
26213995,The Darkness Knows,Mystery,Historical,352,Cheryl Honigford,3.51
27213208,The Muse,Historical,Fiction,384,Jessie Burton,3.66
26031191,Titans,Historical,Fiction,608,Leila Meacham,3.96
42674626,Bound and Determined ,Erotica,Romance,230,Jane Davitt,3.78
35106178,Belgravia,Historical,Fiction,402,Julian Fellowes,3.74
23654313,Dearest Friends,Historical,See-top-shelves,275,Pamela Lynne,4.26
6449802,The Plight of the Darcy Brothers: A Tale of Siblings and Surprises,Fiction,Historical,359,Marsha Altman,3.72
2856157,The Matters at Mansfield: Or The Crawford Affair,Mystery,Historical,288,Carrie Bebris,3.77
25663810,I'll See You in Paris,Historical,Fiction,400,Michelle Gable,3.66
25031871,The Queen's Choice,Historical,Historical,560,Anne O'Brien,3.82
17716590,Bluebells in the Mourning,Romance,See-top-shelves,238,KaraLynne Mackrory,4.1
26889832,Ithaca: A Novel of Homer's Odyssey,Historical,Fantasy,352,Patrick Dillon,3.83
6288033,Altered Heart,Romance,Fantasy,220,Kate Steele,3.58
25898723,Oil and Marble: A Novel of Leonardo and Michelangelo,Historical,Art,320,Stephanie Storey,3.96
25700544,Risuko: A Kunoichi Tale,Historical,Young-Adult,230,David Kudler,4.25
23631528,Darcy and Elizabeth: A Most Unlikely Couple,Romance,See-top-shelves,576,Brenda J. Webb,3.97
26026041,Fates and Traitors,Historical,Fiction,382,Jennifer Chiaverini,3.84
18126622,Rain and Retribution,Historical,See-top-shelves,410,L.L. Diamond,4.11
26226772,The Edge of Nowhere,Historical,Fiction,400,C.H. Armstrong,4.25
26150557,At the Edge of Summer,Historical,Fiction,352,Jessica Brockmole,3.89
12402779,Darcy on the Hudson: A Pride and Prejudice Re-imagining,Historical,Fiction,282,Mary Lydon Simonsen,3.67
23462642,Rare Objects,Historical,Fiction,378,Kathleen Tessaro,3.85
11231226,Georgiana Darcy's Diary: Jane Austen's Pride and Prejudice Continued,Historical,Romance,236,Anna Elliott,3.77
25664459,The Last Painting of Sara de Vos,Historical,Fiction,304,Dominic Smith,3.83
26145762,The Empress of Bright Moon,Historical,Cultural,368,Weina Dai Randel,3.91
5516525,Rude Awakenings of a Jane Austen Addict,Womens-Fiction,Fiction,289,Laurie Viera Rigler,3.3
6140120,The Truth about Mr. Darcy,Romance,Historical,448,Susan Adriani,3.74
27133251,Portrait of a Conspiracy,Historical,Cultural,298,Donna Russo Morin,3.83
2248573,Brisingr,Fantasy,Young-Adult,748,Christopher Paolini,3.95
25584230,The Return of the Witch,Fantasy,Historical,320,Paula Brackston,3.62
26795367,The Royal Nanny,Historical,Fiction,384,Karen Harper,3.8
33362149,The Enemies of Versailles,Historical,Cultural,384,Sally  Christie,3.8
24276301,The Muse: A Pride and Prejudice Variation,Retellings,Romance,298,Jessica  Evans,4.07
23719471,The Castle of Kings,Historical,Fiction,656,Oliver Ptzsch,3.83
25430659,The Stargazer's Sister,Historical,Fiction,352,Carrie Brown,3.56
6522887,The Other Mr. Darcy,Romance,Historical,351,Monica Fairview,3.74
8565034,Pemberley Ranch,Romance,Historical,363,Jack Caldwell,3.71
595397,Enthusiasm,Young-Adult,Romance,212,Polly Shulman,3.86
27276316,The Gilded Years,Historical,Fiction,379,Karin Tanabe,3.79
890452,Drowntide,Science-Fiction,Fantasy,224,Sydney J. Van Scyoc,3.88
25329513,Lost Among the Living,Historical,Mystery,336,Simone St. James,3.98
25666052,The Midnight Watch: A Novel of the Titanic and the Californian,Historical,Fiction,323,David Dyer,3.82
25522862,Pulse and Prejudice,Romance,Paranormal,387,Colette L. Saucier,3.82
13412960,Dangerous Depths,Mythology,Young-Adult,282,Karen Amanda Hooper,4.06
41014762,Marlene,Historical,Fiction,416,C.W. Gortner,3.96
25476259,The Secrets of Lizzie Borden,Historical,Fiction,305,Brandy Purdy,3.62
25817466,A Certain Age,Historical,Fiction,352,Beatriz Williams,3.87
11397996,Captive Mermaid,Mythology,Fantasy,91,Melanie Lannoy,4.22
3724526,Darcy's Passions: Pride and Prejudice Retold Through His Eyes,Romance,Historical,386,Regina Jeffers,3.68
26156468,The Girl from the Savoy,Historical,Fiction,448,Hazel Gaynor,3.91
17881132,Ocean's Infiltrator,Mythology,Fantasy,327,Demelza Carlton,3.75
13062645,Poseidons Children,Fantasy,Horror,311,Michael  West,3.81
26236852,Katherine of Aragon The True Queen,Historical,Fiction,696,Alison Weir,3.99
9536655,Undercurrent,Young-Adult,Fantasy,352,Tricia Rayburn,3.73
5301920,Prada & Prejudice,Young-Adult,Romance,286,Mandy Hubbard,3.67
1139964,Darcy's Story,Fiction,Historical,277,Janet Aylmer,3.4
140996,Undine,Fantasy,Classics,128,Friedrich Heinrich Karl de la Motte Fouqu,3.83
181414,Mr. Darcy's Daughters,Historical,Fiction,368,Elizabeth Aston,3.52
25685000,The Dutch Girl,Historical,Romance,416,Donna Thorland,3.74
1382251,Mermaid Melody: Pichi Pichi Pitch Vol. 1,Sequential-Art,Fantasy,192,Pink Hanamori,4.09
26114114,Between Two Fires,Historical,Historical,336,Mark Noce,3.84
24704529,The Marked Ones,Mythology,Fantasy,366,S.K. Munt,4.11
12092005,Pride & Popularity,Young-Adult,Romance,240,Jenni James,3.76
34371907,Breakwater,Fantasy,Mythology,240,Catherine Jones Payne,3.86
14759334,Lullaby,Fantasy,Young-Adult,290,Amanda Hocking,3.94
13503021,One Thread Pulled: The Dance with Mr. Darcy,Romance,Historical,456,Diana J. Oaks,3.89
25813965,Mata Hari's Last Dance,Historical,Fiction,288,Michelle Moran,4.06
25733965,Sisi: Empress on Her Own,Historical,Fiction,464,Allison Pataki,3.86
13494641,Beyond the Sea,Mythology,Romance,318,Emily Goodwin,4.07
32492519,Salted,Fantasy,Mythology,362,Aaron Galvin,4.15
25431172,The Forgotten Room,Historical,Fiction,371,Karen   White,4.01
28571887,Sinking,Fantasy,Young-Adult,264,Sarah Armstrong-Garner,4.35
25620676,Hanging Mary,Historical,Historical,400,Susan Higginbotham,3.82
25817616,Fall of Poppies: Stories of Love and the Great War,Historical,Short-Stories,368,Heather  Webb,4.01
17593220,Unequal Affections: A Pride and Prejudice Retelling,Romance,Historical,352,Lara S. Ormiston,4.05
10153731,Stormswept,Fantasy,Mythology,352,Helen Dunmore,3.8
1926839,Loreley,Poetry,Fiction,20,Heinrich Heine,3.91
25279165,The Swans of Fifth Avenue,Historical,Fiction,368,Melanie Benjamin,3.77
27274426,The Secret Language of Stones,Historical,Fantasy,320,M.J. Rose,3.63
12875355,Death Comes to Pemberley,Mystery,Fiction,291,P.D. James,3.72
42848671,The Moon and the Tide,Mythology,Young-Adult,376,Derrolyn Anderson,3.97
24585761,How to be a Mermaid,Fantasy,Mythology,212,Erin Hayes,4.0
156568,Darcy & Elizabeth: Nights and Days at Pemberley,Romance,Fiction,448,Linda Berdoll,3.48
31391129,The Mermaids of Lake Michigan,Magical-Realism,Mythology,176,Suzanne Kamata,3.84
342999,Nerd in Shining Armor,Romance,Romance,324,Vicki Lewis Thompson,3.81
13019704,Just for Fins,Mythology,Fantasy,246,Tera Lynn Childs,3.89
5561599,Her Ladyship's Companion,Romance,Romance,330,Evangeline Collins,3.72
7092396,Siren's Call,Mythology,Romance,375,Devyn Quinn,3.66
6710229,Lead Me On,Romance,Romance,344,Victoria Dahl,3.78
110097,Duty and Desire,Romance,Historical,320,Pamela Aidan,3.69
6928575,The Secret History of Mermaids and Creatures of the Deep,Mythology,Fantasy,48,Ari Berk,4.21
17900113,Siren's Secret,Romance,Romance,304,Debbie Herbert,4.13
10814517,Liberty for Paul,Romance,Romance,212,Rose Gordon,3.87
28426,The Last Mermaid,Romance,Fantasy,581,Shana Abe,3.77
3166686,Fish Out of Water,Fantasy,Romance,270,MaryJanice Davidson,3.8
12905437,Evergreen,Mythology,Fantasy,274,Brenda Pandos,3.86
17569531,Mer,Fantasy,Mythology,344,Jade M. Phillips,4.15
22055587,A Beauty So Beastly,Fantasy,Young-Adult,228,RaShelle Workman,3.85
12246388,Lucy,Mythology,Fantasy,320,Kathryn Lasky,4.0
1020102,Seven Tears Into the Sea,Fantasy,Young-Adult,279,Terri Farley,4.12
12628635,Waking Storms,Mythology,Fantasy,400,Sarah  Porter,3.62
620580,The Magic of Ordinary Days,Historical,Fiction,304,Ann Howard Creel,3.87
566781,Ascension,Fantasy,Mythology,235,Kara Dalkey,3.93
8663392,Unveiled,Romance,Romance,384,Courtney Milan,3.85
45234,The Gun Seller,Fiction,Humor,340,Hugh Laurie,3.75
17794715,The Call of the Deep,Fantasy,Mythology,330,Tracy  Lane,4.0
6334523,Emily Windsnap and the Siren's Secret,Fantasy,Mythology,272,Liz Kessler,3.98
15723916,Drop Dead Demons,Fantasy,Young-Adult,598,A.  Kirk,4.2
23228,Boy Meets Boy,Young-Adult,Lgbt,185,David Levithan,3.82
28580871,Storm,Fantasy,Fantasy,407,Brigid Kemmerer,4.07
32494381,Underneath - A Merfolk Tale,Fantasy,Fantasy,324,M.N. Arzu,4.2
3378,Generation X: Tales for an Accelerated Culture,Fiction,Contemporary,192,Douglas Coupland,3.67
7767952,Real Mermaids Dont Wear Toe Rings,Mythology,Fantasy,206,Helene Boudreau,3.97
25410674,Prince Charming Opens Doors the Buffoon Opens Legs: The Seduction Manual that Women Don't Want You to Read,Sexuality,See-top-shelves,161,Lucano Divina,4.22
2011272,Derby Days: Local Football Rivalries and Feuds,Football,See-top-shelves,246,Dougie Brimson,3.55
12971662,Monstrous Beauty,Fantasy,Young-Adult,295,Elizabeth Fama,3.67
720801,The Proposition,Romance,Romance,355,Judith Ivory,3.78
6611024,Firespell,Young-Adult,Fantasy,246,Chloe Neill,4.11
470398,Wild at Heart,Romance,Romance,356,Patricia Gaffney,3.81
1174062,To the Brink,Romance,Romance,352,Cindy Gerard,4.11
1328608,My Dearest Enemy,Romance,Historical,384,Connie Brockway,3.79
11725779,Defiant,Romance,Historical,364,Pamela Clare,4.16
15726259,A Coupla Shades of Taupe,Humor,Fiction,133,Court Burback,3.74
411699,Dying to Please,Romance,Romance,410,Linda Howard,3.92
12977976,Taking Faith,Romance,New-Adult,110,Shelly Crane,4.18
9583227,Tempest Rising,Mythology,Fantasy,341,Tracy Deebs,3.9
78070,Warprize,Fantasy,Romance,336,Elizabeth Vaughan,3.96
7698349,Dead Comic Standing,Fiction,Literature,170,Karen H. Vaughan,4.68
60200,The 120 Days of Sodom and Other Writings,Fiction,Classics,799,Marquis de Sade,3.46
23161872,Wildlanders' Woman,Fantasy,Adult-Fiction,363,Jenycka Wolfe,3.6
1847329,Anything Goes,Nonfiction,Biography,256,John Barrowman,3.99
6734246,Snow Angel: A Novel of Bondage and Surrender,Adult-Fiction,Romance,121,Valentine Adams,4.31
11938752,A Lady Awakened,Romance,Romance,346,Cecilia Grant,3.75
18070166,Savage Forest,Romance,Romance,359,Jessica Leigh,3.9
8471815,You Don't Have to Say You Love Me,Romance,Womens-Fiction,560,Sarra Manning,3.8
15726780,????,Novels,Romance,279,???? ????????,4.13
39880775,Trapped In Paradise,Romance,See-top-shelves,75,Lizzy Grey,2.89
13565549,Queen Cinder,Fantasy,Fantasy,320,Roy A. Mauritsen,3.9
1430,???? ???? ?????,Fiction,Romance,288,Paulo Coelho,3.75
607497,His Secondhand Wife,Romance,Romance,304,Cheryl St. John,3.87
9917957,Drink Slay Love,Paranormal,Young-Adult,386,Sarah Beth Durst,3.8
9495160,Berrr's Vow,Romance,Science-Fiction,147,Laurann Dohner,4.15
40036270,Extremely England,Humor,See-top-shelves,160,Jams N. Roses,3.82
22703049,??? ???? ???????? .. ?? ??? ??????? ???????,Self-Help,Psychology,358,???? ????,3.9
20740634,Mortal Enchantment,Fantasy,Young-Adult,230,Stacey O'Neale,3.94
692935,Simple Jess,Romance,Romance,325,Pamela Morsi,3.78
8738232,Spoilt,Fiction,Mystery,334,Joanne Ellis,3.33
13151283,??? ????? ?? ??? ??,Novels,See-top-shelves,154,???? ????,3.58
987577,Morning Glory,Romance,Romance,480,LaVyrle Spencer,4.03
19294181,Stolen Flame,Erotica,Adult-Fiction,228,D.W. Marshall,4.1
10400407,?? ?????? ????? ?? ???????,Novels,Romance,182,???? ??????? ??????,3.49
19262320,???? ??? ???????,Fiction,Northern-Africa,434,??????? ?????,3.72
448078,His Wicked Ways,Romance,Historical,356,Samantha James,3.81
13416783,????? ??????,Novels,Social,345,??? ?????????,3.84
12962066,The Breakaway,Young-Adult,Romance,303,Michelle D. Argyle,3.58
13557166,Snow White Sorrow,Fantasy,Young-Adult,480,Cameron Jace,3.97
22555781,??????,Horror,Novels,366,??? ??????,3.86
20453433,????????? ??????,Horror,See-top-shelves,344,???? ???????,2.8
41831210,Pestilence,Romance,Fantasy,381,Laura Thalassa,4.1
11707729,Shasta Summer,Fantasy,Romance,239,T K Geering,3.72
22585423,????? ???????,Novels,See-top-shelves,114,???? ????????,3.38
354620,The Blazing World and Other Writings,Classics,Fiction,272,Margaret Cavendish,3.24
65210,El caballero de Olmedo,Classics,European-Literature,222,Lope de Vega,3.59
1012062,Sejanus,Plays,Classics,224,Ben Jonson,3.55
1424198,Cinna,Plays,Classics,118,Pierre Corneille,3.62
364549,A Letter Concerning Toleration,Philosophy,Politics,72,John Locke,3.8
163835,A Mad World My Masters,Plays,Humor,100,Thomas Middleton,3.54
838146,Britannicus,Classics,Cultural,224,Jean Racine,3.71
429239,The Witch of Edmonton,Plays,Drama,160,Thomas Dekker,3.45
293707,The Compleat Angler or the Contemplative Man's Recreation,Nonfiction,Classics,208,Izaak Walton,3.91
108490,The Conquest of New Spain,History,Nonfiction,416,Bernal Daz del Castillo,4.08
1503988,Religio Medici,Philosophy,Religion,312,Thomas Browne,4.11
277032,The New Atlantis,Philosophy,Classics,48,Francis Bacon,3.61
764003,The Country Wife,Plays,Drama,208,William Wycherley,3.37
2924317,Le Mdecin Malgr Lui,Classics,Plays,189,Molire,3.71
568901,The White Devil,Plays,Drama,128,John Webster,3.65
199264,The Temple: The Poetry of George Herbert,Poetry,Classics,212,George Herbert,4.14
69797,Los sueos,Poetry,Classics,652,Francisco de Quevedo,3.78
999513,Simplicissimus,Classics,European-Literature,434,Hans Jakob Christoffel von Grimmelshausen,3.72
191275,The Way of the World,Plays,Drama,124,William Congreve,3.39
63627,El burlador de Sevilla,European-Literature,Plays,200,Tirso de Molina,3.66
51190,Oroonoko ,Classics,Fiction,144,Aphra Behn,3.14
1042903,'Tis Pity She's a Whore,Plays,Classics,176,John  Ford,3.67
797329,Maxims,Philosophy,Classics,126,Franois de La Rochefoucauld,4.05
175626,The Narrow Road to the Deep North and Other Travel Sketches (Yuasa),Poetry,Cultural,167,Matsuo Bash?,4.15
354364,The Princesse de Clves,Classics,Cultural,288,Madame de La Fayette,3.42
134017,John Donne's Poetry,Poetry,Classics,464,John Donne,4.14
916114,La vida es sueo,Plays,Classics,207,Pedro Caldern de la Barca,3.91
31862,Discourse on Method and Meditations on First Philosophy,Philosophy,Nonfiction,103,Ren Descartes,3.71
449407,Penses,Philosophy,Classics,334,Blaise Pascal,3.97
1151331,Fables,Classics,Cultural,482,Jean de La Fontaine,4.03
14748,Good in Bed,Womens-Fiction,Fiction,376,Jennifer Weiner,3.69
32713781,Yankee Stranger,Historical,Fiction,306,Elswyth Thane,4.26
16182308,A Cold Legacy,Young-Adult,Historical,390,Megan Shepherd,3.77
23156540,All of the Above,Lgbt,Young-Adult,326,James Dawson,3.91
23718736,Cut Both Ways,Lgbt,Young-Adult,340,Carrie Mesrobian,3.48
15823583,Breakaway,Erotica,Adult-Fiction,448,Bianca Sommerland,3.96
13721335,Starstruck,Historical,Young-Adult,339,Rachel Shukert,3.5
11754793,Sisterhood of Dune,Science-Fiction,Fiction,496,Brian Herbert,3.69
11737656,The Troupe,Fantasy,Horror,500,Robert Jackson Bennett,4.12
9785202,Lust for Life,Fantasy,Paranormal,352,Jeri Smith-Ready,3.91
12670968,Shadow Sight,Fantasy,Fantasy,240,E.J. Stevens,3.8
11929939,A Sliver of Shadow,Fantasy,Fantasy,384,Allison Pang,3.77
12109372,Range of Ghosts,Fantasy,Fiction,334,Elizabeth Bear,3.79
18939591,Discovering Sophie,Romance,Contemporary,369,Cindy Roland Anderson,4.16
31552020,Hat Trick,Sports-and-Games,Romance,196,Kristen Hope Mazzola,4.09
17696195,Tempting Cameron,Romance,Romance,203,Karen  Erickson,3.76
26811887,Conflict of Interest,Romance,Romance,160,Allyson Lindt,3.94
11729275,Intruder,Science-Fiction,Fiction,374,C.J. Cherryh,3.98
15803760,Bungalow Nights,Romance,Romance,384,Christie Ridgway,3.83
17884619,Act Like You Love Me,Romance,Contemporary,242,Cindi Madsen,3.84
11455923,Cross-Checked,Romance,Sports-and-Games,123,Lily Harlem,3.81
17133945,The Newcomer,Romance,Romance,360,Robyn Carr,4.12
12354765,Exogene,Science-Fiction,Fiction,347,T.C. McCarthy,3.72
21570816,A Very Merry Hockey Holiday,Sports-and-Games,Romance,89,Toni Aleo,4.14
11475567,The Minority Council,Fantasy,Fantasy,414,Kate Griffin,3.97
18112803,Breakaway,Sports-and-Games,New-Adult,163,Lindsay Paige,3.87
11225502,Expedition to the Mountains of the Moon,Science-Fiction,Science-Fiction,399,Mark Hodder,3.8
29909088,On the Brink,Romance,Sports-and-Games,97,Kate Willoughby,3.88
12260585,Seawitch,Fantasy,Fantasy,338,Kat Richardson,3.76
17342247,Chances Are,Romance,Suspense,200,Christy Reece,4.19
17241482,Luck of the Draw,Romance,Romance,149,Kelley Vitollo,3.75
10844210,Kingdoms of Dust,Fantasy,Fiction,416,Amanda Downum,3.81
17406217,The Enforcer,Sports-and-Games,Romance,320,Nikki Worrell,3.94
32967547,Stay,Romance,Sports-and-Games,294,Sarina Bowen,4.11
15981673,Reflection Point,Romance,Romance,368,Emily March,4.14
15808699,Hip Check,Romance,Sports-and-Games,340,Deirdre Martin,3.8
17171910,Summer in Napa,Romance,Contemporary,317,Marina Adair,4.04
12074904,Arctic Rising,Science-Fiction,Fiction,299,Tobias S. Buckell,3.81
13022844,Triggers,Science-Fiction,Fiction,342,Robert J. Sawyer,3.89
18071032,Tempted in the Tropics,Romance,Romance,192,Tracy March,3.77
8752907,Shadow's Master,Fantasy,Fantasy,390,Jon Sprunk,3.65
17164187,Lights Cowboy Action,Romance,Romance,192,Lesley Ann McDaniel,4.21
35524113,Double Major,Sports-and-Games,Sports,96,Catherine Gayle,4.06
17698384,Lover Undercover,Romance,Romance,167,Samanthe Beck,3.95
31308527,Loving Lydia,Romance,Romance,289,Diane  Saxon,4.1
11834447,The Serpent Sea,Fantasy,Fiction,340,Martha Wells,4.17
16172634,Faking It,New-Adult,Romance,325,Cora Carmack,3.85
12269981,A Rising Thunder,Science-Fiction,Space,458,David Weber,4.13
11500077,Evil Dark,Fantasy,Fantasy,396,Justin Gustainis,3.66
9424053,Blue Remembered Earth,Science-Fiction,Fiction,512,Alastair Reynolds,4.01
24683240,Delayed Penalty,Sports-and-Games,Romance,266,Sophia Henry,3.72
36468699,Bound,Romance,Sports-and-Games,296,Brenda Rothert,4.03
11540658,Magic Without Mercy,Fantasy,Fantasy,344,Devon Monk,3.96
18053884,The Bargain,Romance,Romance,184,Christine S. Feldman,3.92
17857511,Kissing the Maid of Honor,Romance,Contemporary,230,Robin Bielman,3.89
11830394,2312,Science-Fiction,Fiction,561,Kim Stanley Robinson,3.79
23491885,Love at First Snow: Seattle Sockeyes Hockey,Sports-and-Games,Romance,45,Jami Davenport,4.04
21896076,Play On,Contemporary,Young-Adult,258,Michelle   Smith,3.75
23524515,Spotlight on Sunny,Fiction,See-top-shelves,208,Keris Stainton,3.73
15151574,A Shot of Sultry,Romance,Romance,314,Macy Beckett,3.87
12084655,Chasing Magic,Fantasy,Fantasy,376,Stacia Kane,3.94
23899848,Hostage,Young-Adult,Fantasy,321,Rachel Manija Brown,3.85
